ContemporaryWater,Treatment_code,HistoricPlant,HistoricWater,HistoricNitrogen,Strain,Block,Aboveground_biomass,Belowground_biomass,Total_biomass,Leaf_count,Height,Nodule_count,NoduleCounter,Herbivory,Note
Dry,AWC,Absent,Wet,Control,Strain1,D1,87,36.3,123.3,3,8,21,KR,,
Dry,AWC,Absent,Wet,Control,Strain2,D1,86,50.8,136.8,4,5,36,KR,,
Dry,AWC,Absent,Wet,Control,Strain3,D1,,,,,,,,,Germition failure
Dry,AWN,Absent,Wet,Nitrogen,Strain4,D1,90,44.4,134.4,3,7.25,32,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain5,D1,97,68.8,165.8,4,5.25,60,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain6,D1,127,60.6,187.6,5,4.5,38,KR,,
Dry,ADC,Absent,Dry,Control,Strain7,D1,126,40.2,166.2,4,4,42,KR,,
Dry,ADC,Absent,Dry,Control,Strain8,D1,89,43.1,132.1,4,5.25,38,KR,,
Dry,ADC,Absent,Dry,Control,Strain9,D1,111,62.2,173.2,4,5,22,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain10,D1,94,41.6,135.6,3,8.5,30,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain11,D1,61,36.6,97.6,4,3.5,36,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain12,D1,40,29.4,69.4,2,4.5,15,KR,,
Dry,PWC,Present,Wet,Control,Strain13,D1,96,41.9,137.9,4,4.75,28,KR,2,
Dry,PWC,Present,Wet,Control,Strain14,D1,112,51.3,163.3,4,6.5,54,KR,,
Dry,PWC,Present,Wet,Control,Strain15,D1,75,28.1,103.1,4,4.5,20,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain16,D1,80,29.8,109.8,4,6.75,32,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain17,D1,55,30.7,85.7,3,4.75,16,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain18,D1,85,43.6,128.6,4,5.25,43,KR,,
Dry,PDC,Present,Dry,Control,Strain19,D1,115,48.3,163.3,4,6.5,62,KR,,
Dry,PDC,Present,Dry,Control,Strain20,D1,88,36.7,124.7,4,5,26,KR,,
Dry,PDC,Present,Dry,Control,Strain21,D1,135,43.5,178.5,4,6.5,23,KR,,
Dry,PDC,Present,Dry,Control,Strain22,D1,101,39.1,140.1,4,7.5,49,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain23,D1,88,34.2,122.2,4,5.5,7,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain24,D1,115,59.8,174.8,4,5.75,48,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain25,D1,93,49.1,142.1,4,4.5,11,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain26,D1,90,46.3,136.3,4,5.75,47,KR,,
Dry,AWC,Absent,Wet,Control,Strain27,D1,125,42.2,167.2,5,7,30,KR,,
Dry,AWC,Absent,Wet,Control,Strain28,D1,114,49.4,163.4,4,7.5,26,KR,,
Dry,AWC,Absent,Wet,Control,Strain29,D1,109,47.6,156.6,4,5,16,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain30,D1,89,40,129,4,4.5,27,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain31,D1,88,41.2,129.2,3,5.25,71,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain32,D1,72,37.8,109.8,3,5.25,27,KR,,
Dry,ADC,Absent,Dry,Control,Strain33,D1,68,30.5,98.5,4,3.25,21,KR,,
Dry,ADC,Absent,Dry,Control,Strain34,D1,65,39.9,104.9,4,4.25,31,KR,,
Dry,ADC,Absent,Dry,Control,Strain35,D1,105,62.6,167.6,4,6.5,115,KR,,
Dry,PWC,Present,Wet,Control,Strain36,D1,112,61.6,173.6,4,5.5,34,KR,,
Dry,PWC,Present,Wet,Control,Strain37,D1,103,64.3,167.3,4,5.5,20,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain38,D1,105,60.2,165.2,4,4.25,45,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain39,D1,107,39.6,146.6,4,4.5,27,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain40,D1,85,51.9,136.9,3,5.75,20,KR,,
Dry,PDC,Present,Dry,Control,Strain41,D1,91,49.6,140.6,3,5.25,42,KR,,
Dry,PDC,Present,Dry,Control,Strain42,D1,120,61.2,181.2,5,7,41,KR,,
Dry,PDC,Present,Dry,Control,Strain43,D1,96,60.3,156.3,4,4.75,31,KR,,
Dry,PDC,Present,Dry,Control,Strain44,D1,84,43.2,127.2,4,6.75,34,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain45,D1,89,57.7,146.7,4,5,43,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain46,D1,88,52.1,140.1,4,4,24,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain47,D1,73,45.3,118.3,4,4.5,30,KR,,
Dry,AWC,Absent,Wet,Control,Strain48,D1,67,56.8,123.8,4,3.5,52,KR,,
Dry,AWC,Absent,Wet,Control,Strain49,D1,86,45.6,131.6,3,5.5,29,KR,,
Dry,AWC,Absent,Wet,Control,Strain50,D2,56,28.2,84.2,3,5,39,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain51,D2,92,37.2,129.2,4,7.5,15,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain52,D2,61,26.3,87.3,4,4,25,KR,,
Dry,ADC,Absent,Dry,Control,Strain53,D2,93,24.8,117.8,4,6,25,KR,,
Dry,ADC,Absent,Dry,Control,Strain54,D2,88,41.3,129.3,5,6.25,41,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain55,D2,81,33.7,114.7,4,5.5,47,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain56,D2,,,,,,,,,Germition failure
Dry,ADN,Absent,Dry,Nitrogen,Strain57,D2,78,36.1,114.1,3,5.25,23,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain58,D2,65,28.5,93.5,4,4.25,51,KR,,
Dry,PWC,Present,Wet,Control,Strain59,D2,52,24.4,76.4,6,3.25,52,KR,,
Dry,PWC,Present,Wet,Control,Strain60,D2,76,24.5,100.5,6,4,28,KR,,
Dry,PWC,Present,Wet,Control,Strain61,D2,66,19.5,85.5,4,6.5,18,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain62,D2,72,31.3,103.3,4,5,31,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain63,D2,63,35.3,98.3,4,3.5,20,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain64,D2,15,8.6,23.6,3,2.5,55,KR,,
Dry,PDC,Present,Dry,Control,Strain65,D2,23,9.2,32.2,,5.25,10,KR,,
Dry,PDC,Present,Dry,Control,Strain66,D2,64,34.1,98.1,4,4.75,44,KR,,
Dry,PDC,Present,Dry,Control,Strain67,D2,77,36.8,113.8,3,6.25,62,KR,,
Dry,PDC,Present,Dry,Control,Strain68,D2,73,39.4,112.4,4,4,19,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain69,D2,56,17.8,73.8,3,6,29,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain70,D2,83,26.6,109.6,3,7,31,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain71,D2,78,43.5,121.5,4,5.75,30,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain72,D2,65,35.7,100.7,4,4.5,23,KR,,
Dry,AWC,Absent,Wet,Control,Strain73,D2,43,16.7,59.7,3,4.5,34,KR,1,
Dry,AWC,Absent,Wet,Control,Strain74,D2,70,26.7,96.7,3,4,14,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain75,D2,48,48.3,96.3,3,5.5,46,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain76,D2,80,23.1,103.1,5,5.5,93,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain77,D2,79,38.2,117.2,4,5.75,28,KR,,
Dry,ADC,Absent,Dry,Control,Strain78,D2,81,39.1,120.1,4,6,40,KR,,
Dry,ADC,Absent,Dry,Control,Strain79,D2,42,26.2,68.2,4,3.75,12,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain80,D2,75,37.9,112.9,4,4.25,17,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain81,D2,33,15.5,48.5,2,5,22,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain82,D2,80,45.2,125.2,3,6.25,28,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain83,D2,52,25.3,77.3,2,5,17,KR,,
Dry,PWC,Present,Wet,Control,Strain84,D2,70,42,112,4,4.25,44,KR,,
Dry,PWC,Present,Wet,Control,Strain85,D2,52,33.9,85.9,3,4.5,45,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain86,D2,73,34.9,107.9,4,6.25,32,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain87,D2,68,30.9,98.9,3,6.25,32,KR,,
Dry,PDC,Present,Dry,Control,Strain88,D2,52,22.2,74.2,3,5.5,28,KR,,
Dry,PDC,Present,Dry,Control,Strain89,D2,62,25.4,87.4,4,5.5,24,KR,,
Dry,PDC,Present,Dry,Control,Strain90,D2,51,27.6,78.6,3,3.75,29,KR,1,
Dry,PDC,Present,Dry,Control,Strain91,D2,95,46.6,141.6,4,6.25,73,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain92,D2,55,27.9,82.9,3,5,36,KR,1,
Dry,PDN,Present,Dry,Nitrogen,Strain93,D2,110,50.3,160.3,6,5.75,100,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain94,D2,56,22.2,78.2,4,5.25,39,KR,,
Dry,AWC,Absent,Wet,Control,Strain95,D2,77,43.1,120.1,5,5,37,KR,,
Dry,AWC,Absent,Wet,Control,Strain96,D2,40,23.5,63.5,4,4,35,KR,1,
Dry,AWC,Absent,Wet,Control,Strain97,D2,25,14.8,39.8,4,2,24,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain98,D2,56,31.7,87.7,4,4.75,70,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain99,D3,72,25.5,97.5,3,4.75,36,KR,1,
Dry,AWN,Absent,Wet,Nitrogen,Strain100,D3,68,31.9,99.9,4,5.25,29,KR,,
Dry,ADC,Absent,Dry,Control,Strain101,D3,105,49.8,154.8,4,7.5,54,KR,,
Dry,ADC,Absent,Dry,Control,Strain102,D3,55,34.4,89.4,3,4.75,49,KR,,
Dry,ADC,Absent,Dry,Control,Strain103,D3,58,20.7,78.7,3,5.75,11,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain104,D3,86,37.2,123.2,4,4.25,74,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain105,D3,75,48.1,123.1,4,4.5,30,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain106,D3,85,31.5,116.5,3,6.5,26,KR,1,
Dry,ADN,Absent,Dry,Nitrogen,Strain107,D3,38,19.9,57.9,2,3.75,18,KR,2,
Dry,PWC,Present,Wet,Control,Strain108,D3,67,33.1,100.1,3,5,28,KR,1,
Dry,PWC,Present,Wet,Control,Strain109,D3,14,9.1,23.1,,3,18,KR,,
Dry,PWC,Present,Wet,Control,Strain110,D3,80,39.3,119.3,4,5,40,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain111,D3,62,24.2,86.2,4,6.5,36,KR,1,
Dry,PWN,Present,Wet,Nitrogen,Strain112,D3,52,21.4,73.4,3,4,34,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain113,D3,60,23.5,83.5,4,6,11,KR,,
Dry,PDC,Present,Dry,Control,Strain114,D3,162,59.3,221.3,5,10.5,35,KR,,
Dry,PDC,Present,Dry,Control,Strain115,D3,97,26.6,123.6,4,6,21,KR,,
Dry,PDC,Present,Dry,Control,Strain116,D3,55,29.7,84.7,3,3.5,17,KR,1,
Dry,PDC,Present,Dry,Control,Strain117,D3,,,,,,,,,Germition failure
Dry,PDN,Present,Dry,Nitrogen,Strain118,D3,68,27.7,95.7,3,4.75,14,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain119,D3,69,31.4,100.4,2,5.75,27,KR,1,
Dry,PDN,Present,Dry,Nitrogen,Strain120,D3,52,26.4,78.4,4,4.5,19,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain121,D3,80,35.5,115.5,2,8,48,KR,,
Dry,AWC,Absent,Wet,Control,Strain122,D3,95,49.2,144.2,4,7,46,KR,,
Dry,AWC,Absent,Wet,Control,Strain123,D3,64,32.2,96.2,4,7.25,14,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain124,D3,126,58.4,184.4,6,6.25,62,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain125,D3,79,42.6,121.6,4,6.5,37,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain126,D3,80,47.8,127.8,4,5.25,39,KR,,
Dry,ADC,Absent,Dry,Control,Strain127,D3,45,17.4,62.4,2,3,35,KR,1,
Dry,ADC,Absent,Dry,Control,Strain128,D3,46,18.6,64.6,2,5.75,50,KR,,
Dry,ADC,Absent,Dry,Control,Strain129,D3,27,12.5,39.5,3,5,31,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain130,D3,75,35.9,110.9,4,8,23,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain131,D3,28,10.7,38.7,,5.5,25,KR,,Missing leaf data
Dry,ADN,Absent,Dry,Nitrogen,Strain132,D3,,,,,,,,,Germition failure
Dry,ADN,Absent,Dry,Nitrogen,Strain133,D3,77,42.1,119.1,4,4.5,69,KR,,
Dry,PWC,Present,Wet,Control,Strain134,D3,57,32.8,89.8,3,4.75,37,KR,,
Dry,PWC,Present,Wet,Control,Strain135,D3,57,20,77,2,4.75,44,KR,1,
Dry,PWC,Present,Wet,Control,Strain136,D3,36,21.2,57.2,3,4.5,27,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain137,D3,62,32.5,94.5,4,5.25,81,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain138,D3,91,37.5,128.5,4,6,33,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain139,D3,42,19.3,61.3,2,4.25,36,KR,2,
Dry,PDC,Present,Dry,Control,Strain140,D3,82,29.4,111.4,4,6.5,40,KR,,
Dry,PDC,Present,Dry,Control,Strain141,D3,57,32.6,89.6,3,5,32,KR,,
Dry,PDC,Present,Dry,Control,Strain142,D3,50,21.9,71.9,3,4.5,11,KR,,
Dry,PDC,Present,Dry,Control,Strain143,D3,76,19.6,95.6,4,7.5,30,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain144,D3,28,5.9,33.9,2,5.5,13,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain145,D3,73,30.8,103.8,3,5.5,33,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain146,D3,76,25.7,101.7,3,6.25,23,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain147,D3,67,23.4,90.4,3,6,43,KR,,
Dry,AWC,Absent,Wet,Control,Strain148,D4,64,29.5,93.5,3,5.5,34,KR,,
Dry,AWC,Absent,Wet,Control,Strain149,D4,82,28.5,110.5,4,8.25,18,KR,,
Dry,AWC,Absent,Wet,Control,Strain150,D4,70,25.4,95.4,3,4.5,76,KR,1,
Dry,ADC,Absent,Dry,Control,Strain151,D4,93,29.2,122.2,4,6,67,KR,,
Dry,ADC,Absent,Dry,Control,Strain152,D4,54,18.6,72.6,4,8.5,36,KR,,
Dry,ADC,Absent,Dry,Control,Strain153,D4,61,29.1,90.1,3,6.5,35,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain154,D4,54,17.7,71.7,4,4.5,25,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain155,D4,89,58.7,147.7,4,6,42,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain156,D4,73,37.1,110.1,4,7.25,35,KR,,
Dry,PWC,Present,Wet,Control,Strain157,D4,85,41.3,126.3,4,7.25,61,KR,,
Dry,PWC,Present,Wet,Control,Strain158,D4,75,21.2,96.2,3,7,35,KR,,
Dry,PWC,Present,Wet,Control,Strain159,D4,67,18.7,85.7,4,8,34,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain160,D4,62,30.5,92.5,4,6,31,KR,1,
Dry,PWN,Present,Wet,Nitrogen,Strain161,D4,41,21.9,62.9,3,5,33,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain162,D4,68,36.7,104.7,4,6,53,KR,,
Dry,PDC,Present,Dry,Control,Strain163,D4,74,30.9,104.9,4,6.5,29,KR,,
Dry,PDC,Present,Dry,Control,Strain164,D4,115,38.5,153.5,4,7.75,67,KR,,
Dry,PDC,Present,Dry,Control,Strain165,D4,73,26.6,99.6,4,6.75,12,KR,,
Dry,PDC,Present,Dry,Control,Strain166,D4,113,30.1,143.1,4,8.5,39,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain167,D4,84,28.2,112.2,3,7.25,18,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain168,D4,63,32.6,95.6,3,5.5,39,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain169,D4,108,48.8,156.8,4,7,69,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain170,D4,91,45.2,136.2,4,6.75,52,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain171,D4,78,33.9,111.9,4,5.5,24,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain172,D4,75,30.2,105.2,4,6,12,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain173,D4,81,52.9,133.9,3,5.5,35,KR,,
Dry,ADC,Absent,Dry,Control,Strain174,D4,100,43.1,143.1,4,6,23,KR,,
Dry,ADC,Absent,Dry,Control,Strain175,D4,33,30,63,3,5.75,87,KR,,
Dry,ADC,Absent,Dry,Control,Strain176,D4,86,34.1,120.1,3,6.25,38,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain177,D4,76,47.1,123.1,3,6.25,33,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain178,D4,90,37.4,127.4,3,7,26,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain179,D4,98,45.2,143.2,4,5.75,60,KR,,
Dry,PWC,Present,Wet,Control,Strain180,D4,23,3.1,26.1,4,3.25,19,KR,,
Dry,PWC,Present,Wet,Control,Strain181,D4,96,48.8,144.8,4,7.5,18,KR,,
Dry,PWC,Present,Wet,Control,Strain182,D4,49,24.2,73.2,3,7,56,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain183,D4,82,54.9,136.9,4,7.25,26,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain184,D4,89,54,143,4,7.75,63,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain185,D4,91,42.4,133.4,4,7,28,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain186,D4,91,49.3,140.3,4,7.5,19,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain187,D4,81,38.1,119.1,3,6.5,24,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain188,D4,111,39.3,150.3,4,7.25,47,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain189,D4,69,27.9,96.9,4,4,20,KR,,
Dry,AWC,Absent,Wet,Control,Strain190,D4,62,31.5,93.5,3,6.5,21,KR,,
Dry,AWC,Absent,Wet,Control,Strain191,D4,85,47.5,132.5,4,5.75,77,KR,,
Dry,AWC,Absent,Wet,Control,Strain192,D4,47,27.9,74.9,3,8.5,19,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain193,D4,75,33.5,108.5,4,6.75,25,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain194,D4,77,24.7,101.7,3,6.5,17,KR,1,
Dry,AWN,Absent,Wet,Nitrogen,Strain195,D4,76,20.4,96.4,4,7.5,25,KR,,
Dry,ADC,Absent,Dry,Control,Strain196,D4,77,23.1,100.1,4,5.75,26,KR,,
Dry,ADC,Absent,Dry,Control,Strain197,D5,71,33.3,104.3,3,5.75,64,KR,,
Dry,ADC,Absent,Dry,Control,Strain198,D5,84,54.7,138.7,4,5.75,17,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain199,D5,46,40.7,86.7,3,5.5,31,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain200,D5,59,41.2,100.2,4,4.75,31,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain201,D5,61,33,94,4,6,46,KR,,
Dry,PWC,Present,Wet,Control,Strain202,D5,51,14.8,65.8,4,5.25,17,KR,,
Dry,PWC,Present,Wet,Control,Strain203,D5,71,26.1,97.1,4,5.5,22,KR,,
Dry,PWC,Present,Wet,Control,Strain204,D5,71,34.2,105.2,4,4.75,57,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain205,D5,61,16.3,77.3,3,4.75,14,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain206,D5,71,32.7,103.7,4,6.75,21,KR,,
Dry,PDC,Present,Dry,Control,Strain207,D5,58,31.6,89.6,3,5,14,KR,,
Dry,PDC,Present,Dry,Control,Strain208,D5,58,27.1,85.1,3,4.5,19,KR,,
Dry,PDC,Present,Dry,Control,Strain209,D5,66,34.2,100.2,3,5,12,KR,,
Dry,PDC,Present,Dry,Control,Strain210,D5,82,36.2,118.2,4,5.5,20,KR,,
Dry,PDC,Present,Dry,Control,Strain211,D5,99,35.3,134.3,4,8.5,72,KR,1,
Dry,PDN,Present,Dry,Nitrogen,Strain212,D5,112,61.9,173.9,5,6.25,62,KR,1,
Dry,AWC,Absent,Wet,Control,Strain213,D5,23,19.1,42.1,3,4,13,KR,,
Dry,AWC,Absent,Wet,Control,Strain214,D5,70,32.7,102.7,4,4,38,KR,,
Dry,AWC,Absent,Wet,Control,Strain215,D5,65,32.3,97.3,4,5.75,30,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain216,D5,52,23.4,75.4,4,4.75,40,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain217,D5,83,39.2,122.2,3,6,28,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain218,D5,90,32.9,122.9,4,7.25,18,KR,,
Dry,ADC,Absent,Dry,Control,Strain219,D5,48,13.8,61.8,4,4,28,KR,1,
Dry,ADC,Absent,Dry,Control,Strain220,D5,73,21.9,94.9,3,7,9,KR,,
Dry,ADC,Absent,Dry,Control,Strain221,D5,100,52.2,152.2,4,7.5,35,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain222,D5,62,35.7,97.7,4,4.25,41,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain223,D5,87,21,108,4,5.5,35,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain224,D5,61,24.1,85.1,3,4.5,19,KR,,
Dry,PWC,Present,Wet,Control,Strain225,D5,84,35.9,119.9,4,5.5,48,KR,,
Dry,PWC,Present,Wet,Control,Strain226,D5,50,20.2,70.2,3,5.5,45,KR,,
Dry,PWC,Present,Wet,Control,Strain227,D5,65,29.3,94.3,3,4.25,37,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain228,D5,107,60.4,167.4,5,5,49,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain229,D5,75,28.9,103.9,4,5.25,19,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain230,D5,70,36.9,106.9,4,5.25,78,KR,,
Dry,PDC,Present,Dry,Control,Strain231,D5,78,39.9,117.9,4,5.75,24,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain232,D5,94,35.9,129.9,4,6.25,75,KR,,
Dry,AWC,Absent,Wet,Control,Strain233,D5,36,21.2,57.2,3,3.5,36,KR,,
Dry,AWC,Absent,Wet,Control,Strain234,D5,43,14.4,57.4,4,4.75,20,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain235,D5,89,39.1,128.1,4,7.75,18,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain236,D5,83,39.4,122.4,4,5.75,27,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain237,D5,32,11.4,43.4,4,3.25,43,KR,1,
Dry,ADC,Absent,Dry,Control,Strain238,D5,61,29.3,90.3,4,4.25,18,KR,,
Dry,ADC,Absent,Dry,Control,Strain239,D5,42,16,58,3,4,18,KR,,
Dry,ADC,Absent,Dry,Control,Strain240,D5,47,18,65,4,4.5,54,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain241,D5,52,23.9,75.9,3,6.75,19,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain242,D5,85,34.1,119.1,4,4.75,37,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain243,D5,75,52.3,127.3,3,5.25,20,KR,,
Dry,PWC,Present,Wet,Control,Strain244,D5,58,21.4,79.4,3,6,29,KR,,
Dry,PWC,Present,Wet,Control,Strain245,D5,83,26.5,109.5,3,6,39,KR,,
Dry,PWC,Present,Wet,Control,Strain246,D6,43,39.3,82.3,2,3.5,37,KR,2,
Dry,PWN,Present,Wet,Nitrogen,Strain247,D6,37,34.4,71.4,3,4.75,57,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain248,D6,45,39.8,84.8,2,3.75,32,KR,,
Dry,PWN,Present,Wet,Nitrogen,Strain249,D6,40,26.5,66.5,3,5.75,37,KR,,
Dry,PDC,Present,Dry,Control,Strain250,D6,45,36.1,81.1,4,4,19,KR,,
Dry,PDC,Present,Dry,Control,Strain251,D6,78,27.5,105.5,4,5,30,KR,,
Dry,PDC,Present,Dry,Control,Strain252,D6,45,43.7,88.7,3,4.5,18,KR,,
Dry,PDC,Present,Dry,Control,Strain253,D6,41,34.9,75.9,4,4.75,28,KR,,
Dry,PDC,Present,Dry,Control,Strain254,D6,71,39.4,110.4,4,5.25,34,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain255,D6,90,33,123,4,4.75,26,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain256,D6,50,29.1,79.1,4,5.25,34,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain257,D6,82,42.3,124.3,4,5.75,87,KR,,
Dry,PDN,Present,Dry,Nitrogen,Strain258,D6,53,29,82,3,5,19,KR,,
Dry,AWC,Absent,Wet,Control,Strain259,D6,53,37.2,90.2,3,4,37,KR,,
Dry,AWC,Absent,Wet,Control,Strain260,D6,52,31.2,83.2,3,5.5,46,KR,,
Dry,AWC,Absent,Wet,Control,Strain261,D6,94,46.4,140.4,4,7,24,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain262,D6,40,18.7,58.7,3,4.5,37,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain263,D6,50,31.8,81.8,4,3.25,19,KR,,
Dry,AWN,Absent,Wet,Nitrogen,Strain264,D6,73,36.1,109.1,3,4.75,28,KR,,
Dry,ADC,Absent,Dry,Control,Strain265,D6,45,18,63,2,4.25,18,KR,,
Dry,ADC,Absent,Dry,Control,Strain266,D6,72,47.8,119.8,4,6.5,84,KR,,
Dry,ADC,Absent,Dry,Control,Strain267,D6,46,22.6,68.6,3,5.5,18,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain268,D6,49,24.5,73.5,3,5,20,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain269,D6,76,36.7,112.7,3,7.25,57,KR,,
Dry,ADN,Absent,Dry,Nitrogen,Strain270,D6,59,26.5,85.5,4,5.75,34,KR,,
Dry,PWC,Present,Wet,Control,Strain271,D6,69,35.3,104.3,3,5,36,KR,,
Dry,PWC,Present,Wet,Control,Strain272,D6,68,29.6,97.6,3,4.75,4,KR,1,
Dry,PWC,Present,Wet,Control,Strain273,D6,82,54.6,136.6,4,5.5,52,KR,,
